userName;rawContent;status;Label
FABINDA DWI R _9F_10;Game sangat rusaak ga ada kemajuan ga seperti dulu....update aj terus tpi keseimbangan tim ga ada....masa iya main mode apa pun kalah terus dapet musuh susah tim nya yg baru maen padahal di tier tinggi...kecewa banget Uda ga kek dulu sangat berbeda...ga ada keseimbangan tim sama sekali.;1;Negatif
Taufik gallang anarki;Masalah koneksi di benerin, sering lag, masalah perhitungan skor akhir pertandingan gk sesuai, jaringan nya gk jelas, sering naik sendiri pdhl sinyal bagus, tim tidak seimbang, makin lama makin gk jls ML skrng wajar kalau banyak yg pindah game, fitur chat semua di sensor, jadi player mau ngetik apa kalo semua di sensor;1;Negatif
Windy Maharani;matchmaking sampah, kadang suka gak masuk akal, ini mah sengaja banget dikasih matchmaking yang berat sebelah. dan gak cuma sekali, bisa berkali-kali gue dikasih tim yang kurang berpengalaman, sedangkan musuhnya selalu dikasih yang jago². please lah, matchmaking nya di benerin, kasih yang seimbang dong jangan di berat sebelahin mulu. dan lagi ukuran apk nya sekarang makin lama makin gede aja, jadi susah dipake di hp spek biasa;1;Negatif
Mage Genius;Tolonglah ya buat developer, kenapa akhir akhir ini jadi sering freeze, download file update in game lemot padahal jaringan bagus dan stabil, dan setelah match berakhir selalu lama loadingnya di lobi. Tolong benar benar di perbaiki demi kenyamanan player MLBB. Atau ini akan menjadi DEAD GAME;1;Negatif
Hudi Ghatand;Game nya bagus tapi tolong bugnya dikurangi,,terutama pada waktu pick Hero dan game dimulai itu tiba² keluar sendiri(force close) padahal sinyal udah bagus,, itu yang bikin kesel dan lebih keselnya lagi kredit skornya turun paraahhh,,semoga kedepannya bisa lebih baik lagi;1;Negatif
Fiansa Nur Cahya;Permainan ranked ataupun classic ketemu player bocah sehingga menyebabkan penurunan WR Hero maupun game. Selain itu jaringan yang begitu lemah setiap bermain suka ngejumping. Padahal sudah double jaringan. Jangan hanya mikir untuk update saja pikirkan terlebih dahulu jaringan untuk bermain Mobile Legend.;1;Negatif
Nine Dark;Moonton?, Di MLBB yg sekarang?, Ada Bug didalamnya, Terkadang saya login di MLBB udah Login Tapi?!, tiba² Lag Crash dan saya tidak bisa berinteraksi ketika mengalami Lah Crash tersebut!, Terkadang juga Sound Hero nya Hilang, Tolong Moonton Bugnya diperbaiki karena Lag Crash & Sound Hero Yg hilang tidak bisa dikembalikan kecuali? Login ulang!!!;1;Negatif
RENALDHY RE;Tolong pada pihak moonton tolonggggggg bngt yaa kalau bisa perbaiki masalah jaringan masalah iya ini masalah kembali lagi di tahun lalu kalian terlalu pokus untuk memperbaiki kualitas game nya bukan jaringan nya,, padahal jaringan kondisinya bagus lo ttp aja lag parah, sering nge-frame, terutama ketika war fps nya naik drastis, gw udh coba pakai segala cara ttp aja lag parah, mengunakan penguncian sinyal, fps saya rendah kan, kualitas gambar saya rendah supaya menghindari lag, dll... Tolong y;1;Negatif
roby truster;Sering ada bug dan match making team yang ga seimbang antara tim dan musuh, sering dapet tim tolol,bodoh,gabisa liat map,loading screen bug,relog sendiri pas in game berbicara kata kasar terus sampe di mute mengurangi kapabilitas game selanjutnya buat tim jadi ga bisa info;1;Negatif
Raiden;Saya sebagai player MLBB. Mohon untuk setiap matchingnya itu dapat tim berdasarkan winrate.setiap kali match saya selalu mendapatkan tim yg sangat tidak bagus sedangkan musuhnya sangat kuat hingga didalam math tidak seimbang di tambah lagi kalo ada tim yg afk di late game atau tim yg sengaja kalah mohon point bintang nya dikembalikan jangan hanya point protection.Kami sebagai player sangat susah push ranknya ditambah lagi kalo salah satu dari tim nya itu performa nya buruk;1;Negatif
Yasfa F.M.;Ini setelah update, selalu bermasalah saat masuk in-game seperti saat di loading screen selalu stuck di 40% dan kalau relog stuck di 16% menyebabkan tidak dapat masuk in-game dan malah terkena sangsi AFK padahal sinyal bagus hp juga masih baru dan di pakai download film pun kecepatanya 3mb/s saya sangat kecewa setelah update;1;Negatif
Nabila Mufligh;Semenjak setelah update banyak sekali bug, skill tidak terlihat, ml tidak bisa dibuka, jaringan sering down padahal menggunakan peningkatan jaringan. Tolong diperbaiki bug yg banyak itu;1;Negatif
Yuyun Anis;Kadang2 pas lagi main custom ma teman atau classic loading pas mulai pertandingan nya itu error. Saya coba login lagi gk bisa. Nah kredit skor saya berkurang. Kan ngeselin. Salah montoon malah kita yang di kurangin kredit skor nya. Tolong di perbaikin dong. Jangan cuma buat2 skin baru dan event baru;1;Negatif
Candra gunawan Hutapea;Game ini makin lama makin parah.. Derita pemain solo selalu dapat tim losetrack.. Gitu di report hanya dapat peringatan.. Liat bintang di game semakin menurun karena sistem yg gk seimbang... Coba kasih winstrek jgn asik dapat tim losetrack... Dasar sistem abal-abal;1;Negatif
Ahmad 1234;Untuk game nya sudah lumayan bagus tapi ada beberapa bug yg perlu di perbaiki,seperti jaringan yg tiba tiba jadi merah,padahal sinyal lagi bagus,sering mental saat memasuki game.tolong untuk diperbaiki bug nya.terima kasih;1;Negatif
Zaky;Saya mendapatkan masalah pada tahap log in (masuk kedalam game) masalahnya adalah saya sudah tunggu dan itu sangat lama padahal jaringan saya juga bagus mohon untuk segera diperbaiki oleh pihak moonton ya klo tidak mungkin gami ini akan sepi pemain karna banyak nya bug yang selalu muncul akibat update baru !!!;1;Negatif
WIWIT Wiwit;Terlalu sering update. Saya sering keluar setelah update beberapa kali.... Dan akhir2 ini banyak epic ke mythic bermain di classic yg pertarungannya secara acak. Banyak pemain pemula kesulitan dan kena mental karena sering lose streak;1;Negatif
Alif Din 1 chm.;Mohon maaf aku kesal sekali setiap main patah-patah, klik skill diley banget, kadang skill musuh gak kelihatan, hyper lagi ngebuff dapat asis padahal gak ada dia pas kill, kalo war kadang layar beku bahkan sampai harus relog, dan tolonglah muntun kalo main clasik jangan di kasih bot. Belum lagi kadang ada saja bug contohnya ada 1 Hero entah itu di tim atau musuh broken demage dibawah menit 10 udah kill banyak kadang itu Hero lore support seperti Estes;1;Negatif
M Refky Zan Hariady;"Ping jumping terus (tidak stabil) setelah update padahal saya main pakai Wi-Fi+Jaringan kuota data yg kecepatan download dan upload nya 2 MB/s,game yg seharusnya buat saya betah kemarin"" malah jadi ampas begini. Tolong perhatikan kenyamanan player (perbaiki server anda) jangan hanya mementingkan update revamp sama skin.";1;Negatif
Zainal Arifin;Parah x setelah update, sering bermasalah, setiap main super patah2, BUG & AFK, utk ram & memori hp kualitas A,bahkan jaringan stabil melalui wifi/data seluler. Tolong perbaikannya mind.;1;Negatif
Rizmi Awan;Tolong perbaiki masalah bug jaringan dan resource nya, masa sudah d update malah update lagi, mau brapa kali update?!!, Sama jaringannya tolong kadang tiba² lag sampe 200ms keatas padahalkan make WiFi + data seluler. Tolong yaa muntun;1;Negatif
Rangga Arga Adhadipraja;Saya player setia MLBB merasa terganggu dan performa bermain saya menjadi kurang baik, di karenakan jaringan yang selalu tidak stabil di saat dalam pertandingan, ping selalu naik turun dengan sendiri nya, sedangkan koneksi data internet saya normal, kepada pihak Moonton yang terhormat saya sebagai player MLBB , memohon agar segera di perbaiki dan di optimalkan kembali untuk perihal koneksi server / jaringan selama permainan, agar kami selalu betah untuk memainkan game ini. Terimakasih!;1;Negatif
Erik Irawan;Sangat buruk untuk update kali ini dikarenakan adanya bug sinyal. Sinyal saya saat ini baik baik saja tetapi di game sering terjadi bug sinyal yg tiba² muncul padahal jaringan saya sangat bagus. Kepada pihak devoloper untuk memperbaiki bug sinyal ini segera agar game ini tidak memiliki bug atau hal² yg tidak diinginkan;1;Negatif
Akmal Fauzi;Wahai pihak monton, tolonglah setiap update jnganlah bikin ngefram bikin lag, setiap ada ivent contohnya M3 kmren aja lag sampe parah, ini lagi kluar ivent M4 parah bnget lagnya, tolonglah perbaiki, bnyak update juga ram semakin gede buat penyimpanan. Kalok saya akuin emng bagus, tapi untuk performa bermain berkurang. Bukanya semakin bagus semakin buruk. Tolonglah pertimbangkan lagi untuk hape-hape ram kecil. Sepi yang ada yang pada maen ml mah;1;Negatif
Khotim Mubarok;Developer gak guna!!! Update tiap season tp gk bisa mempertahankan jaringan pada game, gada kompensasi yang sepadan pula, Pada tampilan beranda game sinyalnya bagus lancar, pas masuk game sinyal merah terus sampe dikira afk, padahal sinyal providernya bagus tp didalam game merah merona, game update mulu tp kualitas jaringannya memburuk, bayangin aja main game dapet bronze medal cuma gara-gara gada jaringan digame. Menyedihkan. Makan dari gaji yg kerjanya gak becuss;1;Negatif
Leoni Agustinar;baru di update malah makin menurun. kendala di bug, awal main sinyal bagus hijau giliran mau war langsung merah, sering menghubungkan ulang padahal sinyal bagus+baru beli juga. kalau bisa tolong perbaiki kendala kendala nya biar orang orang mau main itu ngerasa nyaman. kalau search tim jg gitu ga akurat banget. tolong banget developer nya segera di perbaiki🙏;1;Negatif
Muhammad Subhan;"Ngebug saat mau main (classic,rank,brawl) gabisa masuk (OK) alhasil setiap saya klik main ngebug dan sistem mobile legend membacanya saya tidak memulai match atau saya diam 30 detik tanpa mengklik masuk padahal tidak muncul tulisan siapnya. Saat ini credit Scor saya jadi 80 an karena dikira sistem saya matching up tanpa masuk game sehingga mengurang 1 dan terus seperti itu samp ai sekarang bertuliskan *anda dihukum karena tidak masuk game secara berulang dan harus nunggu 15.59 menit""";1;Negatif
PHILLRITZ Kyire;Ini Game paling buruk yang aku temui. Masa aku main pake wifi ga bisa main, lag nya parah kali, padahal ga ada yg pake wifi aku, cuma aku yang pake. Setelah itu aku ganti ke data seluler ga bisa juga padahal aku baru isi sekitar 10 GB, masa ga bisa main, ini game paling aneh burik yang pernah ada. Beda dengan Free Fire, walaupun wifi kita di pake 2 atau 3 orang ga ngelag sama sekali. Sama kayak pake data seluler walaupun sisa beberapa MB masih bisa login, mainnya lama lagi. Dasar game burik harm;1;Negatif
Susila Dharma;Game tidak bermutu... Boros sinyal, kebanyakan bug. Sudah on/ off speed mode masih saja boros sinyal. data dan wifi nyala bersamaan masih saja ngelag... Tidak konsisten... Semakin error sinyale @moonton boros sinyal #moontonborossinyal;1;Negatif
Naufal Dzakiyya;Aku kasih bintang 1 karena patch baru mobile legend ini jadi makin gak enak kalo mau masuk loading nya lama banget sampe beberapa menit harus nunggu ke pihak moonton mohon untuk membenarkan bug/masalah kaya gini. Terima kasih..;1;Negatif
Krissan Levina;min.saya mau bilang jujur, kalau mimin update dgn tampilan gini ini itu jelek. aneh, mana ada hero no skin ditampilkan lagi. udh gitu mau ngonten, udh nyimpan replay konten, diupdate malah ilang videonya wkwk? min, drpd update gajelas mending update replay yg bisa di skip(percepat) dan bisa diputar kembali ATAU memperbanyak replay yg bisa disimpan zzz. Akhir2 ini moonton update yg makin gajelas dn gaberfungsi. Dari kami yang topup setiap ada event dn setiap bulan, apkh ulasan tdk diterima?;1;Negatif
Arif Oktaviansyah;Menurut saya game nya bagus. Tetapi banyak terdapat bug di dalam gam ini. dan juga saya sering mengalami masalah saat loading ke battlefield dan sering ngestuck di 70%. Setelah saya melapor keadaan yang terjadi di cs selama 3 hari laporan saya tidak di bales oleh moonton sehingga mengecewakan saya padahal game ini salah satu game yang ramai dimainkan tapi pelayanan nya sangat lambat dan mengecewakan.;1;Negatif
Jq Aziz;Parah banget si update yg sekarang . Di list Hero favorit terutama sangat kecewa . Saya main dari s2 . Tapi ini update yg paling mengecewakan .karena tampilan tidak Hero favorit tidak terhyligh dengan bagus&jelas . Kecewa berat mewakili seluru player.;1;Negatif
Sohibil Wahyi;Kenapa setiap sudah dalam permainan sinyal selalu tiba2 hilang, dan tidak bisa masuk kembali padahal sinyal bagus, ini benar2 merugikan point pemain. Bukan sekali atau dua kali, tapi sudah keseringan, maaf uninstal saja;1;Negatif
Gavin Eylen;"nggak tau apa penyebab cuman semenjak update ui ml tampilan loby gerak"" / ml lebih hd... Jaringan saya jadi lag padahal kecepatan wifi 1-4 mbps ..nggak masuk akal , developer kalo update dipertimbangin lagi dong ...ini termasuk bug ini dasar paok";1;Negatif
Muh Arsyad;Ketika masih dalam lobi jaringan masih ok tapi pas masuk pertandingan jaringan mulai eror, ketika kita bermain di ronde pertama itu masih menang pas di ronde kedua dan selanjutnya itu nggak lagi ,game ini kaya tangga saja (naik turun) ² , menang satu kali kalahnya tiga kali pusing , mungkin di putar ² akun yg hebatnya itu di gabung supaya menjadi kuat;1;Negatif
Crazy 2803;Kenapa kalo setiap main lawan komputer di mode rank itu ping jaringan tidak stabil anj (merah terus) Klo niat mo dikasih win yah perbaiki lah masalah jaringan, bikin tidak nyaman mainnya mana lagi bot moonton lebih pro dari player lain. Kalonsudah di fix gw kasih bintang 5 oke;1;Negatif
Gerrald Saiya;Banyak bug yang terjadi akhir akhir ini seperti bug pada saat loading match making stuck di 40% dan pada saat masuk match telah di mulai 1menit dan terdeteksi afk padahal koneksi bagua stabil di ping 20, bug basic attack dan skill tidak terlihat.;1;Negatif
mfan pratama;manager resource yg baru bagus ...kenapa tidak semua perangkat.mendapat pengaturan manager resource nya.....tolong buat tombol batal donwload nya jika salah memilih donwload......PENTING jangan memaksakan item yg bisa membuat lag patah2 saat bermain..walaupun ada pilihan grafik tidak berpengaruh....karena jaringan inet tiap lokasi ber beda2 .;1;Negatif
C r 7;Dulu bermain mobile legend sangat menyenangkan tapi, untuk season ini adalah yang terburuk dimulai dari keseimbangan matching,bug dan juga ada beberapa player yang memiliki rank yang lebih rendah berada diteam saya sedangkan musuh memiliki team yang ranknya sama. Saya berharap agar pihak developer dapat memperbaiki masalah yang saya sebutkan, terima kasih.;1;Negatif
Gaded Tok;Terlalu benci dengan sistem *mute*,, Klo cuma sensor tidak apa apa lh,, Tp kalo *mute* buat komunikasi ke yg lain juga susah ,, bahkan komunikasi ke pertandingan selanjutnya pun jadi tidak bisa,, tidak bisa komunikasi gimana mau kompak kompak,, Kalo untuk kata2 sebenernya tidak trlalu ngaruh karna buat bikin kapok juga player2 yg se enak jidat nob tp ngeyel,,, sedangkan lu monton. Elu itu tidak bisa menilai mana Mainnya bego dan mana yg blo'on,, Ngotak dikit lah klo bikin peraturan,,;1;Negatif
Dewi Rohmatul ummah;Bug makin meresahkan Waktu main pertandingan pertama baik baik aja,saat pertandingan ke 2 malah ngeleg parah.bukan hanya sekali tapi udh 2 kali,jujur semenjak di update makin banyak bug gak jelas,mohon bug nya di hilangkan,agar para player lebih betah main di Mobile legen;1;Negatif
Arie Moelia Anshari;Setelah update patch terbaru 1. sering terjadi bug terutama di beberapa hero (cth miya saber, alucard, layla, dyrroth) tampilan hero di ingame hanya bulat biru tanpa kita ketahui hero pakai skill apa sehingga sering miss skill waktu defend terutama terjadi waktu rank 2. Hero juga lag sehingga penggunaan skill hero lawan gak bisa kita prediksi. 3. Jaringan sering lag dan freeze Tolong bantu di selesaikan permasalahan nie moonton. Jadi gak selera maen klo gini Malas maen nya.;1;Negatif
Dimas Ismail Firdaus;"Katanya game bagus, susah amat cuman nagkep sinyal doang, lemot dikit gak bisa maen, gitu game bagus?, Kalo mau maju terus urusin masalah"" kayak gini bukannya bikin hero baru mulu, game banyak bug, gua maen udah sabar kirain ada pemikiran buat perbaiki masalah-masalah sepele, malah ngurusin yang gak penting, kali gini caranya game ini gak bakalan lama kalo developer nya ngurusin hal yang gak penting - penting amat, tolong dong permudah player buat maen, banyak masalah mulu heran";1;Negatif
Haris Fajar;Saya suka dengan aplikasi ini dan kepada moonton tolong kasi skin skin gratis dan event event terbatas dan hero hero baru, dan segala jenis bug harap segera di perbaiki, kekurangan dari segi tim yang terkadang terlalu berat sebelah, dan jaringan yang lemot, itu smua harap di tindak;1;Negatif
riyu perana;Moonton ga jelas, sy login 2 kali, ketika akan masuk pertandingan, tiba2 log out sendiri. Dan sy Terdeteksi AFK, padahal kesalahan jelas dari aplikasi yg tidak bisa login ke pertandingan. 3kali sy alami, sehingga kredit scor turun drastis, jadi males main lah;1;Negatif
